epoch,time,train/box_loss,train/seg_loss,train/cls_loss,train/l1_loss,train/sem_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),metrics/precision(M),metrics/recall(M),metrics/mAP50(M),metrics/mAP50-95(M),val/box_loss,val/seg_loss,val/cls_loss,val/l1_loss,val/sem_loss,lr/pg0,lr/pg1,lr/pg2
1,46.6094,2.41508,5.30444,8.96205,0.00983,5.20986,0.00081,0.03167,4e-05,1e-05,0.00023,0.00905,0,0,2.81106,6.13941,11.2896,0.0109,0,0.002,0.002,0.002
